기간,이름,종류,수출금액,수입금액,무역수지
2018.05,무안공항,공항,0.0,107.0,-107.0
2018.05,태안항,항구,0.0,131177.0,-131177.0
2018.05,양양공항,공항,0.0,18.0,-18.0
2018.05,청주공항,공항,0.0,132.0,-132.0
2018.05,여천항,항구,0.0,56925.0,-56925.0
2018.05,성남공항,공항,0.0,38.0,-38.0
2018.05,보령항,항구,0.0,252262.0,-252262.0
2018.06,인천공항,공항,17300321.0,11461906.0,5838416.0
2018.06,부산항,항구,14956758.0,10738035.0,4218723.0
2018.06,인천항,항구,4273121.0,5484918.0,-1211797.0
2018.06,울산항,항구,3468148.0,3308415.0,159732.0
2018.06,광양항,항구,2133820.0,1122801.0,1011019.0
2018.06,평택항,항구,1711932.0,2680305.0,-968373.0
2018.06,여수항,항구,1397763.0,2994985.0,-1597222.0
2018.06,대산항,항구,1297619.0,1882190.0,-584571.0
2018.06,온산항,항구,1113638.0,2032112.0,-918474.0
2018.06,포항항,항구,527942.0,555059.0,-27117.0
2018.06,고현항,항구,477219.0,37899.0,439320.0
2018.06,마산항,항구,455057.0,133869.0,321188.0
2018.06,목포항,항구,449179.0,27979.0,421201.0
2018.06,옥포항,항구,413734.0,25161.0,388573.0
2018.06,당진항,항구,271755.0,383675.0,-111920.0
2018.06,포항신항,항구,195388.0,66675.0,128714.0
2018.06,군산항,항구,177788.0,333375.0,-155588.0
2018.06,미포항,항구,141024.0,0.0,141024.0
2018.06,기타불개항,항구,74007.0,754148.0,-680141.0
2018.06,태안항,항구,63000.0,122284.0,-59284.0
2018.06,김해공항,공항,48841.0,10087.0,38754.0
2018.06,김포공항,공항,39914.0,68786.0,-28872.0
2018.06,동해항,항구,21755.0,228261.0,-206506.0
2018.06,인천공항국제우편세관,세관,20794.0,4874.0,15919.0
2018.06,대불항,항구,10545.0,550.0,9995.0
2018.06,진해항,항구,8969.0,10571.0,-1602.0
2018.06,경인항,항구,8950.0,31213.0,-22263.0
2018.06,완도항,항구,4803.0,0.0,4803.0
2018.06,옥계항,항구,4281.0,5865.0,-1585.0
2018.06,울산공항,공항,2825.0,0.0,2825.0
2018.06,감천항,항구,1193.0,97083.0,-95890.0
2018.06,삼천포항,항구,865.0,50639.0,-49774.0
2018.06,삼척항,항구,560.0,490.0,70.0
2018.06,묵호항,항구,535.0,0.0,535.0
2018.06,통영항,항구,414.0,10483.0,-10070.0
2018.06,군산(공)항,공항항구,397.0,0.0,397.0
2018.06,대구공항,공항,242.0,506.0,-264.0
2018.06,서울세관,세관,204.0,31.0,173.0
2018.06,부산국제우편세관,세관,134.0,67.0,67.0
2018.06,장항항,항구,118.0,5247.0,-5130.0
2018.06,제주공항,공항,98.0,963.0,-865.0
2018.06,진주항,항구,41.0,0.0,41.0
2018.06,청주공항,공항,1.0,126.0,-124.0
2018.06,성남공항,공항,0.0,30.0,-30.0
2018.06,영일만항,항구,0.0,1324.0,-1324.0
2018.06,여천항,항구,0.0,46365.0,-46365.0
2018.06,무안공항,공항,0.0,14.0,-14.0
2018.06,속초항,항구,0.0,4780.0,-4780.0
2018.06,보령항,항구,0.0,275998.0,-275998.0
2018.06,제주항,항구,0.0,1.0,-1.0
2018.06,양양공항,공항,0.0,18.0,-18.0
2018.07,인천공항,공항,16655389.0,11688173.0,4967217.0
2018.07,부산항,항구,15601283.0,11017356.0,4583927.0
2018.07,인천항,항구,3771452.0,5494175.0,-1722723.0
2018.07,울산항,항구,3467282.0,3270087.0,197195.0
2018.07,광양항,항구,2283877.0,1192337.0,1091540.0
2018.07,평택항,항구,1929717.0,2420433.0,-490717.0
2018.07,여수항,항구,1427823.0,2874989.0,-1447166.0
2018.07,대산항,항구,1212415.0,2505214.0,-1292799.0
2018.07,온산항,항구,1041972.0,1573618.0,-531646.0
2018.07,미포항,항구,1005339.0,0.0,1005339.0
2018.07,목포항,항구,654322.0,22459.0,631864.0
2018.07,옥포항,항구,604788.0,35402.0,569387.0
2018.07,포항항,항구,563153.0,486194.0,76958.0
2018.07,마산항,항구,501547.0,141262.0,360285.0
2018.07,당진항,항구,317408.0,310924.0,6484.0
2018.07,포항신항,항구,241331.0,54226.0,187105.0
2018.07,군산항,항구,176070.0,304573.0,-128503.0
2018.07,고현항,항구,121174.0,50521.0,70653.0
2018.07,김해공항,공항,46916.0,12050.0,34867.0
2018.07,울산공항,공항,44655.0,0.0,44655.0
2018.07,동해항,항구,39362.0,172937.0,-133575.0
2018.07,기타불개항,항구,33130.0,487577.0,-454447.0
2018.07,김포공항,공항,23631.0,116953.0,-93322.0
2018.07,인천공항국제우편세관,세관,20326.0,4758.0,15568.0
2018.07,경인항,항구,8349.0,27962.0,-19613.0
2018.07,대불항,항구,6682.0,0.0,6682.0
2018.07,옥계항,항구,2652.0,911.0,1741.0
2018.07,삼천포항,항구,1298.0,76288.0,-74989.0
2018.07,감천항,항구,908.0,103016.0,-102108.0
2018.07,통영항,항구,542.0,8661.0,-8119.0
2018.07,묵호항,항구,503.0,0.0,503.0
2018.07,대구공항,공항,264.0,522.0,-258.0
2018.07,삼척항,항구,254.0,941.0,-687.0
2018.07,부산국제우편세관,세관,188.0,108.0,80.0
2018.07,진해항,항구,142.0,6345.0,-6203.0
2018.07,장항항,항구,116.0,4204.0,-4088.0
2018.07,제주공항,공항,101.0,1344.0,-1243.0
2018.07,서울세관,세관,68.0,19.0,49.0
2018.07,부산신항,항구,16.0,0.0,16.0
2018.07,포항(공)항,공항항구,1.0,0.0,1.0
2018.07,속초항,항구,1.0,997.0,-996.0
2018.07,태안항,항구,0.0,91765.0,-91765.0
2018.07,청주공항,공항,0.0,170.0,-170.0
2018.07,성남공항,공항,0.0,14.0,-14.0
2018.07,무안공항,공항,0.0,49.0,-49.0
2018.07,완도항,항구,0.0,112.0,-112.0
2018.07,영일만항,항구,0.0,1335.0,-1335.0
2018.07,여천항,항구,0.0,75953.0,-75953.0
2018.07,보령항,항구,0.0,279560.0,-279560.0
2018.07,제주항,항구,0.0,534.0,-534.0
2018.07,장승포항,항구,0.0,0.0,0.0
2018.07,양양공항,공항,0.0,17.0,-17.0
2018.08,인천공항,공항,18250134.0,11056394.0,7193740.0
2018.08,부산항,항구,14719828.0,10533737.0,4186091.0
2018.08,인천항,항구,3669623.0,5604166.0,-1934543.0
2018.08,울산항,항구,3554701.0,3606695.0,-51994.0
2018.08,광양항,항구,2153873.0,1077175.0,1076698.0
2018.08,평택항,항구,1904667.0,2468518.0,-563850.0
2018.08,여수항,항구,1384099.0,2926676.0,-1542577.0
2018.08,온산항,항구,1324525.0,1886131.0,-561606.0
2018.08,대산항,항구,1264855.0,1852443.0,-587587.0
2018.08,포항항,항구,597241.0,544593.0,52649.0
2018.08,마산항,항구,408578.0,173052.0,235526.0
2018.08,목포항,항구,406904.0,25725.0,381179.0
2018.08,미포항,항구,398465.0,0.0,398465.0
2018.08,당진항,항구,277362.0,341367.0,-64005.0
2018.08,옥포항,항구,213480.0,77834.0,135646.0
2018.08,포항신항,항구,207218.0,124220.0,82998.0
2018.08,군산항,항구,139282.0,279397.0,-140115.0
2018.08,고현항,항구,72184.0,51402.0,20782.0
2018.08,김해공항,공항,48059.0,11531.0,36528.0
2018.08,울산공항,공항,47811.0,0.0,47811.0
2018.08,김포공항,공항,40471.0,112115.0,-71645.0
2018.08,동해항,항구,29740.0,181256.0,-151516.0
2018.08,인천공항국제우편세관,세관,21539.0,4504.0,17035.0
2018.08,기타불개항,항구,15096.0,546984.0,-531889.0
2018.08,대불항,항구,13533.0,0.0,13533.0
2018.08,경인항,항구,9804.0,27246.0,-17442.0
2018.08,옥계항,항구,2956.0,6202.0,-3246.0
2018.08,부산국제우편세관,세관,728.0,44.0,683.0
2018.08,감천항,항구,524.0,165309.0,-164785.0
2018.08,묵호항,항구,494.0,0.0,494.0
2018.08,삼척항,항구,407.0,623.0,-215.0
2018.08,통영항,항구,282.0,10120.0,-9838.0
2018.08,대구공항,공항,222.0,535.0,-313.0
2018.08,제주공항,공항,200.0,1093.0,-893.0
2018.08,여천항,항구,190.0,40689.0,-40499.0
2018.08,진해항,항구,189.0,6051.0,-5862.0
2018.08,부산신항,항구,129.0,0.0,129.0
2018.08,장항항,항구,117.0,6197.0,-6080.0
2018.08,서울세관,세관,55.0,0.0,55.0
2018.08,삼천포항,항구,24.0,105008.0,-104984.0
2018.08,진주항,항구,19.0,0.0,19.0
2018.08,속초항,항구,4.0,3880.0,-3877.0
2018.08,진주(사천)공항,공항항구,2.0,0.0,2.0
2018.08,청주공항,공항,2.0,208.0,-206.0
2018.08,도라산육로,항구,0.0,0.0,0.0
2018.08,무안공항,공항,0.0,82.0,-82.0
2018.08,영일만항,항구,0.0,1490.0,-1490.0
2018.08,태안항,항구,0.0,178887.0,-178887.0
2018.08,보령항,항구,0.0,321128.0,-321128.0
2018.08,성남공항,공항,0.0,49.0,-49.0
2018.08,양양공항,공항,0.0,21.0,-21.0
2018.09,인천공항,공항,18567835.0,10847289.0,7720546.0
2018.09,부산항,항구,13688406.0,9532376.0,4156030.0
2018.09,울산항,항구,3577313.0,3284338.0,292975.0
2018.09,인천항,항구,3552455.0,5368754.0,-1816299.0
2018.09,광양항,항구,2033312.0,1040747.0,992565.0
2018.09,평택항,항구,1658006.0,2268477.0,-610471.0
2018.09,여수항,항구,1534628.0,2436556.0,-901928.0
2018.09,온산항,항구,1338883.0,1519425.0,-180543.0
2018.09,대산항,항구,1103900.0,1813628.0,-709728.0
2018.09,마산항,항구,682952.0,131572.0,551380.0
2018.09,옥포항,항구,599353.0,82602.0,516750.0
2018.09,포항항,항구,500082.0,455954.0,44128.0
2018.09,목포항,항구,397647.0,26126.0,371521.0
2018.09,고현항,항구,291873.0,56903.0,234969.0
2018.09,당진항,항구,273532.0,203239.0,70293.0
2018.09,포항신항,항구,222249.0,45485.0,176765.0
2018.09,군산항,항구,215469.0,257420.0,-41951.0
2018.09,미포항,항구,161088.0,0.0,161088.0
2018.09,기타불개항,항구,67335.0,721833.0,-654499.0
2018.09,김해공항,공항,48479.0,13115.0,35364.0
2018.09,울산공항,공항,39498.0,0.0,39498.0
2018.09,김포공항,공항,34582.0,65877.0,-31294.0
2018.09,동해항,항구,29169.0,160770.0,-131601.0
2018.09,인천공항국제우편세관,세관,17198.0,3718.0,13479.0
2018.09,경인항,항구,6502.0,25909.0,-19407.0
2018.09,옥계항,항구,3133.0,7186.0,-4053.0
2018.09,감천항,항구,1116.0,90829.0,-89713.0
2018.09,대불항,항구,710.0,0.0,710.0
2018.09,통영항,항구,425.0,10881.0,-10456.0
2018.09,삼척항,항구,396.0,608.0,-212.0
2018.09,대구공항,공항,313.0,518.0,-206.0
2018.09,부산국제우편세관,세관,312.0,37.0,275.0
2018.09,묵호항,항구,294.0,0.0,294.0
2018.09,부산신항,항구,264.0,0.0,264.0
2018.09,서울세관,세관,130.0,28.0,102.0
2018.09,진해항,항구,129.0,5705.0,-5576.0
2018.09,장항항,항구,116.0,2017.0,-1902.0
2018.09,제주공항,공항,96.0,898.0,-803.0
2018.09,진주항,항구,55.0,0.0,55.0
2018.09,삼천포항,항구,40.0,65594.0,-65554.0
2018.09,속초항,항구,7.0,3807.0,-3800.0
2018.09,청주공항,공항,6.0,122.0,-116.0
2018.09,완도항,항구,0.0,216.0,-216.0
2018.09,여천항,항구,0.0,115255.0,-115255.0
2018.09,무안공항,공항,0.0,19.0,-19.0
2018.09,태안항,항구,0.0,164784.0,-164784.0
2018.09,양양공항,공항,0.0,18.0,-18.0
2018.09,영일만항,항구,0.0,3813.0,-3813.0
2018.09,보령항,항구,0.0,198165.0,-198165.0
2018.09,제주항,항구,0.0,264.0,-264.0
2018.09,성남공항,공항,0.0,50.0,-50.0
2018.10,인천공항,공항,18784102.0,12903737.0,5880365.0
2018.10,부산항,항구,15663204.0,11188222.0,4474982.0
2018.10,울산항,항구,4096815.0,3643881.0,452934.0
2018.10,인천항,항구,4035770.0,6252251.0,-2216481.0
2018.10,평택항,항구,2173726.0,2933537.0,-759811.0
2018.10,광양항,항구,2143334.0,1212847.0,930488.0
2018.10,여수항,항구,1521916.0,2794833.0,-1272917.0
2018.10,대산항,항구,1493596.0,2178407.0,-684811.0
2018.10,온산항,항구,1347529.0,1937518.0,-589989.0
2018.10,옥포항,항구,653865.0,34434.0,619431.0
2018.10,마산항,항구,579484.0,166819.0,412665.0
2018.10,포항항,항구,524756.0,587835.0,-63079.0
2018.10,목포항,항구,524582.0,34540.0,490042.0
2018.10,미포항,항구,395144.0,0.0,395144.0
2018.10,포항신항,항구,201533.0,64044.0,137488.0
2018.10,당진항,항구,186524.0,219542.0,-33017.0
2018.10,군산항,항구,161109.0,320773.0,-159664.0
2018.10,고현항,항구,137354.0,37426.0,99929.0
2018.10,김해공항,공항,53650.0,13792.0,39859.0
2018.10,울산공항,공항,39589.0,0.0,39589.0
2018.10,기타불개항,항구,35894.0,849670.0,-813776.0
2018.10,동해항,항구,33781.0,167048.0,-133267.0
2018.10,인천공항국제우편세관,세관,23143.0,5424.0,17718.0
2018.10,김포공항,공항,22493.0,79727.0,-57234.0
2018.10,경인항,항구,9702.0,28509.0,-18808.0
2018.10,옥계항,항구,6071.0,6776.0,-705.0
2018.10,대불항,항구,2542.0,1644.0,898.0
2018.10,감천항,항구,1607.0,106007.0,-104400.0
2018.10,제주항,항구,1062.0,149.0,913.0
2018.10,부산신항,항구,976.0,0.0,976.0
2018.10,묵호항,항구,808.0,0.0,808.0
2018.10,여천항,항구,468.0,229574.0,-229106.0
2018.10,삼척항,항구,390.0,388.0,2.0
2018.10,대구공항,공항,365.0,575.0,-209.0
2018.10,진해항,항구,248.0,11350.0,-11102.0
2018.10,제주공항,공항,194.0,1053.0,-859.0
2018.10,통영항,항구,187.0,9905.0,-9718.0
2018.10,부산국제우편세관,세관,168.0,80.0,88.0
2018.10,장항항,항구,114.0,3112.0,-2998.0
2018.10,속초항,항구,70.0,6551.0,-6480.0
2018.10,삼천포항,항구,40.0,59772.0,-59732.0
2018.10,서울세관,세관,39.0,0.0,39.0
2018.10,군산(공)항,공항항구,9.0,0.0,9.0
2018.10,청주공항,공항,4.0,192.0,-189.0
2018.10,완도항,항구,0.0,130.0,-130.0
2018.10,영일만항,항구,0.0,5007.0,-5007.0
2018.10,보령항,항구,0.0,288398.0,-288398.0
2018.10,진주항,항구,0.0,81.0,-81.0
2018.10,성남공항,공항,0.0,18.0,-18.0
2018.10,무안공항,공항,0.0,21.0,-21.0
2018.10,태안항,항구,0.0,94999.0,-94999.0
2018.10,양양공항,공항,0.0,20.0,-20.0
2018.11,인천공항,공항,17051388.0,12047960.0,5003429.0
2018.11,부산항,항구,14672751.0,10640470.0,4032281.0
2018.11,인천항,항구,4010401.0,5999562.0,-1989160.0
2018.11,울산항,항구,3513511.0,3255756.0,257755.0
2018.11,평택항,항구,2171027.0,3003093.0,-832066.0
2018.11,광양항,항구,1904284.0,1175870.0,728413.0
2018.11,여수항,항구,1314886.0,2932628.0,-1617742.0
2018.11,온산항,항구,1257415.0,1879615.0,-622199.0
2018.11,대산항,항구,1235516.0,2425814.0,-1190298.0
2018.11,목포항,항구,1160398.0,38574.0,1121824.0
2018.11,옥포항,항구,802363.0,34865.0,767498.0
2018.11,포항항,항구,538393.0,517883.0,20510.0
2018.11,마산항,항구,519225.0,163338.0,355887.0
2018.11,미포항,항구,275131.0,0.0,275131.0
2018.11,당진항,항구,233969.0,231632.0,2337.0
2018.11,고현항,항구,219708.0,62296.0,157412.0
2018.11,군산항,항구,184759.0,278431.0,-93672.0
2018.11,포항신항,항구,150004.0,101351.0,48654.0
2018.11,김해공항,공항,65298.0,223735.0,-158436.0
2018.11,기타불개항,항구,42271.0,781023.0,-738753.0
2018.11,김포공항,공항,36011.0,32703.0,3308.0
2018.11,울산공항,공항,29948.0,0.0,29948.0
2018.11,동해항,항구,25837.0,186283.0,-160446.0
2018.11,인천공항국제우편세관,세관,20050.0,4498.0,15551.0
2018.11,대불항,항구,12166.0,0.0,12166.0
2018.11,경인항,항구,8790.0,26142.0,-17352.0
2018.11,삼천포항,항구,8465.0,55177.0,-46712.0
2018.11,옥계항,항구,6377.0,5977.0,400.0
2018.11,속초항,항구,2028.0,10946.0,-8918.0
2018.11,감천항,항구,1529.0,119000.0,-117471.0
2018.11,부산신항,항구,748.0,0.0,748.0
2018.11,대구공항,공항,587.0,476.0,111.0
2018.11,묵호항,항구,501.0,0.0,501.0
2018.11,진주(사천)공항,공항항구,417.0,0.0,417.0
2018.11,통영항,항구,412.0,8045.0,-7633.0
2018.11,제주공항,공항,261.0,1056.0,-796.0
2018.11,진해항,항구,231.0,6880.0,-6650.0
2018.11,삼척항,항구,187.0,536.0,-349.0
2018.11,부산국제우편세관,세관,146.0,78.0,67.0
2018.11,장항항,항구,97.0,1325.0,-1228.0
2018.11,서울세관,세관,19.0,0.0,19.0
2018.11,청주공항,공항,4.0,130.0,-126.0
2018.11,영일만항,항구,0.0,5569.0,-5569.0
2018.11,태안항,항구,0.0,139035.0,-139035.0
2018.11,장승포항,항구,0.0,0.0,0.0
2018.11,무안공항,공항,0.0,142.0,-142.0
2018.11,여천항,항구,0.0,97024.0,-97024.0
2018.11,양양공항,공항,0.0,10.0,-10.0
2018.11,보령항,항구,0.0,312757.0,-312757.0
2018.11,제주항,항구,0.0,480.0,-480.0
2018.11,진주항,항구,0.0,1.0,-1.0
2018.11,성남공항,공항,0.0,33.0,-33.0
2018.12,인천공항,공항,14525863.0,12144363.0,2381500.0
2018.12,부산항,항구,14167787.0,9925697.0,4242090.0
2018.12,인천항,항구,3775639.0,5773089.0,-1997451.0
2018.12,울산항,항구,3514824.0,2886678.0,628145.0
2018.12,평택항,항구,1990716.0,2996277.0,-1005561.0
2018.12,광양항,항구,1889502.0,1186345.0,703157.0
2018.12,고현항,항구,1213952.0,58943.0,1155009.0
2018.12,여수항,항구,1181056.0,2341625.0,-1160569.0
2018.12,옥포항,항구,1129076.0,48664.0,1080413.0
2018.12,대산항,항구,1085765.0,1942731.0,-856966.0
2018.12,온산항,항구,1055371.0,1714212.0,-658842.0
2018.12,목포항,항구,786635.0,65917.0,720718.0
2018.12,포항항,항구,471823.0,524454.0,-52631.0
2018.12,마산항,항구,338861.0,89903.0,248958.0
2018.12,미포항,항구,300634.0,0.0,300634.0
2018.12,당진항,항구,231081.0,229430.0,1650.0
2018.12,군산항,항구,154312.0,279608.0,-125296.0
2018.12,포항신항,항구,150173.0,69641.0,80532.0
2018.12,여수공항,공항,66027.0,0.0,66027.0
2018.12,기타불개항,항구,44732.0,796375.0,-751644.0
2018.12,김해공항,공항,44692.0,11840.0,32852.0
2018.12,동해항,항구,29822.0,153589.0,-123767.0
2018.12,인천공항국제우편세관,세관,17877.0,4698.0,13179.0
2018.12,김포공항,공항,17449.0,66370.0,-48921.0
2018.12,옥계항,항구,4684.0,5929.0,-1245.0
2018.12,경인항,항구,4428.0,24831.0,-20403.0
2018.12,울산공항,공항,4060.0,0.0,4060.0
2018.12,부산신항,항구,3291.0,0.0,3291.0
2018.12,대불항,항구,2007.0,0.0,2007.0
2018.12,감천항,항구,787.0,104624.0,-103837.0
2018.12,진해항,항구,682.0,4075.0,-3393.0
2018.12,대구공항,공항,471.0,548.0,-78.0
2018.12,통영항,항구,278.0,11464.0,-11187.0
2018.12,제주공항,공항,246.0,2657.0,-2411.0
2018.12,묵호항,항구,242.0,0.0,242.0
2018.12,삼척항,항구,233.0,169.0,63.0
2018.12,장항항,항구,113.0,11275.0,-11162.0
2018.12,부산국제우편세관,세관,68.0,42.0,26.0
2018.12,삼천포항,항구,40.0,86764.0,-86724.0
2018.12,속초항,항구,22.0,10984.0,-10961.0
2018.12,서울세관,세관,11.0,0.0,11.0
2018.12,청주공항,공항,6.0,135.0,-128.0
2018.12,무안공항,공항,4.0,172.0,-168.0
2018.12,여천항,항구,0.0,163472.0,-163472.0
2018.12,진주항,항구,0.0,1.0,-1.0
2018.12,성남공항,공항,0.0,33.0,-33.0
2018.12,도라산육로,항구,0.0,85.0,-85.0
2018.12,양양공항,공항,0.0,1.0,-1.0
2018.12,보령항,항구,0.0,207927.0,-207927.0
2018.12,영일만항,항구,0.0,10102.0,-10102.0
2018.12,태안항,항구,0.0,68952.0,-68952.0
2019.01,부산항,항구,14866347.0,12040390.0,2825956.0
2019.01,인천공항,공항,12874146.0,11050947.0,1823200.0
2019.01,울산항,항구,3555613.0,2984532.0,571081.0
2019.01,인천항,항구,3450401.0,6546515.0,-3096114.0
2019.01,광양항,항구,2188834.0,1155225.0,1033609.0
2019.01,평택항,항구,1952240.0,2725956.0,-773716.0
2019.01,대산항,항구,1299465.0,1625094.0,-325629.0
2019.01,여수항,항구,1119600.0,2298008.0,-1178408.0
2019.01,온산항,항구,1007620.0,1291131.0,-283512.0
2019.01,목포항,항구,814657.0,39072.0,775585.0
2019.01,포항항,항구,559504.0,547671.0,11833.0
2019.01,옥포항,항구,555880.0,63106.0,492774.0
2019.01,마산항,항구,477908.0,105551.0,372357.0
2019.01,고현항,항구,373660.0,138735.0,234925.0
2019.01,포항신항,항구,263599.0,85206.0,178393.0
2019.01,미포항,항구,225863.0,0.0,225863.0
2019.01,당진항,항구,225669.0,253935.0,-28266.0
2019.01,군산항,항구,151196.0,356028.0,-204832.0
2019.01,김해공항,공항,51184.0,9241.0,41943.0
2019.01,통영항,항구,34668.0,71948.0,-37281.0
2019.01,동해항,항구,29479.0,166785.0,-137306.0
2019.01,기타불개항,항구,26836.0,740086.0,-713250.0
2019.01,김포공항,공항,18278.0,30015.0,-11737.0
2019.01,인천공항국제우편세관,세관,17940.0,4144.0,13796.0
2019.01,대불항,항구,7556.0,0.0,7556.0
2019.01,옥계항,항구,6611.0,6140.0,471.0
2019.01,여수공항,공항,5809.0,0.0,5809.0
2019.01,부산신항,항구,2375.0,0.0,2375.0
2019.01,경인항,항구,1599.0,30450.0,-28851.0
2019.01,대구공항,공항,553.0,448.0,105.0
2019.01,묵호항,항구,484.0,0.0,484.0
2019.01,감천항,항구,474.0,126618.0,-126144.0
2019.01,진해항,항구,395.0,8977.0,-8582.0
2019.01,삼천포항,항구,283.0,72813.0,-72530.0
2019.01,서울세관,세관,213.0,0.0,213.0
2019.01,제주공항,공항,153.0,814.0,-661.0
2019.01,속초항,항구,137.0,16966.0,-16829.0
2019.01,장항항,항구,124.0,7583.0,-7460.0
2019.01,부산국제우편세관,세관,76.0,50.0,26.0
2019.01,진주(사천)공항,공항항구,68.0,0.0,68.0
2019.01,울산공항,공항,5.0,0.0,5.0
2019.01,삼척항,항구,0.0,460.0,-460.0
2019.01,진주항,항구,0.0,31.0,-31.0
2019.01,도라산육로,항구,0.0,1.0,-1.0
2019.01,태안항,항구,0.0,131032.0,-131032.0
2019.01,보령항,항구,0.0,328581.0,-328581.0
2019.01,무안공항,공항,0.0,119.0,-119.0
2019.01,청주공항,공항,0.0,146.0,-146.0
2019.01,여천항,항구,0.0,85032.0,-85032.0
2019.01,영일만항,항구,0.0,6497.0,-6497.0
2019.01,완도항,항구,0.0,133.0,-133.0
2019.01,제주항,항구,0.0,1174.0,-1174.0
2019.02,부산항,항구,12334475.0,8761224.0,3573251.0
2019.02,인천공항,공항,11544540.0,9179407.0,2365133.0
2019.02,인천항,항구,3216271.0,4609546.0,-1393275.0
2019.02,울산항,항구,2853815.0,2893567.0,-39752.0
2019.02,광양항,항구,1866422.0,987980.0,878442.0
2019.02,평택항,항구,1520093.0,2189237.0,-669143.0
2019.02,여수항,항구,1020667.0,2291242.0,-1270574.0
2019.02,대산항,항구,999225.0,1704337.0,-705112.0
2019.02,온산항,항구,903460.0,1332770.0,-429311.0
2019.02,옥포항,항구,554606.0,42273.0,512332.0
2019.02,포항항,항구,542261.0,409255.0,133006.0
2019.02,목포항,항구,500481.0,16006.0,484475.0
2019.02,마산항,항구,433202.0,76319.0,356883.0
2019.02,미포항,항구,269925.0,0.0,269925.0
2019.02,당진항,항구,214748.0,232689.0,-17941.0
2019.02,포항신항,항구,172710.0,187332.0,-14622.0
2019.02,고현항,항구,158879.0,38190.0,120690.0
2019.02,군산항,항구,143949.0,228076.0,-84127.0
2019.02,진해항,항구,64075.0,8258.0,55817.0
2019.02,김포공항,공항,50003.0,27164.0,22839.0
2019.02,김해공항,공항,47449.0,9389.0,38060.0
2019.02,동해항,항구,21269.0,148104.0,-126835.0
2019.02,기타불개항,항구,17209.0,671873.0,-654664.0
2019.02,인천공항국제우편세관,세관,13862.0,3543.0,10320.0
2019.02,옥계항,항구,4994.0,7184.0,-2189.0
2019.02,대불항,항구,4277.0,0.0,4277.0
2019.02,울산공항,공항,2225.0,0.0,2225.0
2019.02,부산신항,항구,1484.0,0.0,1484.0
2019.02,제주항,항구,839.0,0.0,839.0
2019.02,삼천포항,항구,651.0,69893.0,-69242.0
2019.02,경인항,항구,632.0,22841.0,-22209.0
2019.02,대구공항,공항,470.0,408.0,62.0
2019.02,여천항,항구,333.0,33061.0,-32728.0
2019.02,통영항,항구,234.0,7613.0,-7379.0
2019.02,묵호항,항구,197.0,0.0,197.0
2019.02,부산국제우편세관,세관,146.0,47.0,99.0
2019.02,장항항,항구,127.0,3903.0,-3776.0
2019.02,제주공항,공항,100.0,785.0,-685.0
2019.02,강릉공항,공항,54.0,0.0,54.0
2019.02,감천항,항구,44.0,74725.0,-74681.0
2019.02,서울세관,세관,23.0,4.0,19.0
2019.02,속초항,항구,19.0,6925.0,-6905.0
2019.02,청주공항,공항,0.0,89.0,-89.0
2019.02,무안공항,공항,0.0,111.0,-111.0
2019.02,태안항,항구,0.0,77368.0,-77368.0
2019.02,영일만항,항구,0.0,5539.0,-5539.0
2019.02,보령항,항구,0.0,292805.0,-292805.0
2019.02,양양공항,공항,0.0,19.0,-19.0
2019.02,삼척항,항구,0.0,219.0,-219.0
2019.02,완도항,항구,0.0,119.0,-119.0
2019.03,인천공항,공항,14601493.0,11553514.0,3047979.0
2019.03,부산항,항구,14344180.0,10701913.0,3642266.0
2019.03,인천항,항구,3514154.0,5295067.0,-1780913.0
2019.03,울산항,항구,3394417.0,2958577.0,435840.0
2019.03,광양항,항구,1980149.0,1122647.0,857502.0
2019.03,평택항,항구,1864598.0,2557661.0,-693063.0
2019.03,여수항,항구,1195957.0,2257992.0,-1062035.0
2019.03,대산항,항구,1102010.0,1601174.0,-499164.0
2019.03,옥포항,항구,969653.0,50803.0,918849.0
2019.03,목포항,항구,630385.0,47769.0,582617.0
2019.03,포항항,항구,567027.0,503717.0,63311.0
2019.03,온산항,항구,560209.0,940813.0,-380604.0
2019.03,미포항,항구,497123.0,0.0,497123.0
2019.03,마산항,항구,430081.0,119220.0,310861.0
2019.03,고현항,항구,300336.0,82170.0,218166.0
2019.03,포항신항,항구,249982.0,103658.0,146324.0
2019.03,당진항,항구,213686.0,216740.0,-3054.0
2019.03,기타불개항,항구,178775.0,633790.0,-455015.0
2019.03,군산항,항구,138937.0,299919.0,-160982.0
2019.03,통영항,항구,77886.0,21515.0,56372.0
2019.03,김해공항,공항,68088.0,221980.0,-153893.0
2019.03,김포공항,공항,52332.0,63929.0,-11598.0
2019.03,동해항,항구,22078.0,149023.0,-126945.0
2019.03,인천공항국제우편세관,세관,18792.0,4366.0,14426.0
2019.03,대불항,항구,9084.0,0.0,9084.0
2019.03,보령항,항구,7404.0,175155.0,-167751.0
2019.03,삼천포항,항구,5401.0,23741.0,-18340.0
2019.03,옥계항,항구,3057.0,5082.0,-2025.0
2019.03,경인항,항구,1747.0,32302.0,-30555.0
2019.03,부산신항,항구,1338.0,0.0,1338.0
2019.03,진주(사천)공항,공항항구,418.0,0.0,418.0
2019.03,묵호항,항구,390.0,0.0,390.0
2019.03,대구공항,공항,328.0,443.0,-115.0
2019.03,감천항,항구,255.0,90050.0,-89795.0
